Algorithm Impl Scenario Iteration TimeBin Throughput Delay
fidelity/cubic ccp_netlink fixed 0 19.446 100587520.0 12.99671052631579
fidelity/cubic ccp_netlink fixed 0 19.524 100908373.33333334 13.176282051282051
fidelity/cubic ccp_netlink fixed 0 19.604 100908373.33333334 13.5390625
fidelity/cubic ccp_netlink fixed 0 19.68 98181120.0 13.592105263157896
fidelity/cubic ccp_netlink fixed 0 19.756 96576853.33333334 13.848684210526315
fidelity/cubic ccp_netlink fixed 0 19.832 101068800.0 14.509868421052632
fidelity/cubic ccp_netlink fixed 0 19.911 100587520.0 14.205696202531646
fidelity/cubic ccp_netlink fixed 0 19.987 93689173.33333334 14.600328947368421
fidelity/cubic ccp_netlink fixed 0 20.063 100908373.33333334 13.118421052631579
fidelity/cubic ccp_netlink fixed 0 20.139 95293440.0 14.429276315789474
fidelity/cubic ccp_netlink fixed 0 20.215 99304106.66666667 14.820723684210526
fidelity/cubic ccp_netlink fixed 0 20.291 95614293.33333334 15.360197368421053
fidelity/cubic ccp_netlink fixed 0 20.367 98983253.33333334 15.177631578947368
fidelity/cubic ccp_netlink fixed 0 20.443 96256000.0 15.508223684210526
fidelity/cubic ccp_netlink fixed 0 20.52 103956480.0 14.689935064935066
fidelity/cubic ccp_netlink fixed 0 20.605 106362880.0 15.217647058823529
fidelity/cubic ccp_netlink fixed 0 20.681 97058133.33333334 15.15296052631579
fidelity/cubic ccp_netlink fixed 0 20.759 100908373.33333334 15.625
fidelity/cubic ccp_netlink fixed 0 20.835 93689173.33333334 16.042763157894736
fidelity/cubic ccp_netlink fixed 0 20.912 93689173.33333334 16.228896103896105
fidelity/cubic ccp_netlink fixed 0 20.988 100908373.33333334 15.455592105263158
fidelity/cubic ccp_netlink fixed 0 21.064 100908373.33333334 15.069078947368421
fidelity/cubic ccp_netlink fixed 0 21.14 100908373.33333334 15.554276315789474
fidelity/cubic ccp_netlink fixed 0 21.219 95774720.0 16.115506329113924
fidelity/cubic ccp_netlink fixed 0 21.299 106042026.66666667 16.490625
fidelity/cubic ccp_netlink fixed 0 21.375 95293440.0 15.383223684210526
fidelity/cubic ccp_netlink fixed 0 21.451 99304106.66666667 16.73519736842105
fidelity/cubic ccp_netlink fixed 0 21.527 95453866.66666667 17.01644736842105
fidelity/cubic ccp_netlink fixed 0 21.603 99143680.0 16.77138157894737
fidelity/cubic ccp_netlink fixed 0 21.679 94491306.66666667 16.9375
fidelity/cubic ccp_netlink fixed 0 21.762 107325440.0 16.53463855421687
fidelity/cubic ccp_netlink fixed 0 21.839 99304106.66666667 15.670454545454545
fidelity/cubic ccp_netlink fixed 0 21.914 81978026.66666667 16.686666666666667
fidelity/cubic ccp_netlink fixed 0 21.992 100106240.0 13.596153846153847
fidelity/cubic ccp_netlink fixed 0 22.072 94170453.33333334 4.579734219269103
fidelity/cubic ccp_netlink fixed 0 22.148 101550080.0 4.8667763157894735
fidelity/cubic ccp_netlink fixed 0 22.227 102191786.66666667 5.416139240506329
fidelity/cubic ccp_netlink fixed 0 22.305 98501973.33333334 5.237179487179487
fidelity/cubic ccp_netlink fixed 0 22.381 100908373.33333334 5.6743421052631575
fidelity/cubic ccp_netlink fixed 0 22.459 95453866.66666667 5.753205128205129
fidelity/cubic ccp_netlink fixed 0 22.535 99143680.0 6.162828947368421
fidelity/cubic ccp_netlink fixed 0 22.611 94010026.66666667 6.7993421052631575
fidelity/cubic ccp_netlink fixed 0 22.687 100587520.0 6.600328947368421
fidelity/cubic ccp_netlink fixed 0 22.763 94330880.0 6.953947368421052
fidelity/cubic ccp_netlink fixed 0 22.844 103154346.66666667 6.72884012539185
fidelity/cubic ccp_netlink fixed 0 22.92 100106240.0 6.565143824027073
fidelity/cubic ccp_netlink fixed 0 22.996 91603626.66666667 7.5230263157894735
fidelity/cubic ccp_netlink fixed 0 23.071 100908373.33333334 7.31
fidelity/cubic ccp_netlink fixed 0 23.147 94651733.33333334 7.495065789473684
fidelity/cubic ccp_netlink fixed 0 23.223 102993920.0 7.870065789473684
fidelity/cubic ccp_netlink fixed 0 23.299 90641066.66666667 7.714046822742475
fidelity/cubic ccp_netlink fixed 0 23.375 102352213.33333334 7.659539473684211
fidelity/cubic ccp_netlink fixed 0 23.453 99464533.33333334 7.907051282051282
fidelity/cubic ccp_netlink fixed 0 23.532 100908373.33333334 8.436708860759493
fidelity/cubic ccp_netlink fixed 0 23.608 98341546.66666667 9.09703947368421
fidelity/cubic ccp_netlink fixed 0 23.684 98020693.33333334 7.692434210526316
fidelity/cubic ccp_netlink fixed 0 23.763 99143680.0 8.33860759493671
fidelity/cubic ccp_netlink fixed 0 23.839 95935146.66666667 8.774671052631579
fidelity/cubic ccp_netlink fixed 0 23.916 101229226.66666667 8.652597402597403
fidelity/cubic ccp_netlink fixed 0 23.992 98341546.66666667 8.78125
fidelity/cubic ccp_netlink fixed 0 24.072 100908373.33333334 9.3734375
fidelity/cubic ccp_netlink fixed 0 24.148 93689173.33333334 9.220394736842104
fidelity/cubic ccp_netlink fixed 0 24.225 102031360.0 9.194805194805195
fidelity/cubic ccp_netlink fixed 0 24.302 99785386.66666667 9.066558441558442
fidelity/cubic ccp_netlink fixed 0 24.384 105560746.66666667 9.571646341463415
fidelity/cubic ccp_netlink fixed 0 24.461 97378986.66666667 8.840909090909092
fidelity/cubic ccp_netlink fixed 0 24.539 99785386.66666667 9.804487179487179
fidelity/cubic ccp_netlink fixed 0 24.616 100908373.33333334 9.707792207792208
fidelity/cubic ccp_netlink fixed 0 24.695 100908373.33333334 10.07753164556962
fidelity/cubic ccp_netlink fixed 0 24.773 100908373.33333334 8.496794871794872
fidelity/cubic ccp_netlink fixed 0 24.852 101710506.66666667 9.789556962025317
fidelity/cubic ccp_netlink fixed 0 24.933 102673066.66666667 9.975308641975309
fidelity/cubic ccp_netlink fixed 0 25.01 98341546.66666667 10.224025974025974
fidelity/cubic ccp_netlink fixed 0 25.087 98501973.33333334 10.496753246753247
fidelity/cubic ccp_netlink fixed 0 25.163 96256000.0 10.805921052631579
fidelity/cubic ccp_netlink fixed 0 25.239 100747946.66666667 10.919407894736842
fidelity/cubic ccp_netlink fixed 0 25.315 93689173.33333334 11.149671052631579
fidelity/cubic ccp_netlink fixed 0 25.394 103154346.66666667 11.014240506329115
fidelity/cubic ccp_netlink fixed 0 25.471 98662400.0 10.896103896103897
fidelity/cubic ccp_netlink fixed 0 25.548 94491306.66666667 11.930194805194805
fidelity/cubic ccp_netlink fixed 0 25.623 100106240.0 11.405
fidelity/cubic ccp_netlink fixed 0 25.699 98662400.0 11.616776315789474
fidelity/cubic ccp_netlink fixed 0 25.775 95935146.66666667 11.610197368421053
fidelity/cubic ccp_netlink fixed 0 25.852 101389653.33333334 11.5
